country,x,y
Cuba,1996,2.68660148
Cuba,1997,2.68660148
Cuba,1998,2.68660148
Cuba,1999,2.692414017
Cuba,2000,2.832194724
Cuba,2001,4.338611427
Cuba,2002,4.419494392
Cuba,2003,4.419494392
Cuba,2004,4.419494392
Cuba,2005,4.419494392
Cuba,2006,4.419494392
Cuba,2007,4.419494392
Cuba,2008,4.419494392
Cuba,2009,4.419494392
Cuba,2010,9.911436477
Cuba,2012,9.911436477
Cayman Islands,1993,1.332408073
Cayman Islands,1994,1.337267221
Cayman Islands,1995,1.337267221
Cayman Islands,1996,1.342021088
Cayman Islands,1997,1.369825198
Cayman Islands,1998,1.369825198
Cayman Islands,1999,1.369825198
Cayman Islands,2000,1.374379845
Cayman Islands,2001,1.369825198
Cayman Islands,2002,1.455126506
Cayman Islands,2003,1.533503875
Cayman Islands,2004,1.533503875
Cayman Islands,2005,1.533503875
Cayman Islands,2006,1.533503875
Cayman Islands,2007,1.533503875
Cayman Islands,2008,1.533503875
Cayman Islands,2009,1.533503875
Cayman Islands,2010,1.538043857
Cayman Islands,2012,1.538043857
Cyprus,1993,4.301581174
Cyprus,1994,4.301581174
Cyprus,1995,4.301581174
Cyprus,1996,4.519145225
Cyprus,1997,4.519145225
Cyprus,1998,4.523097618
Cyprus,1999,4.525255417
Cyprus,2000,16.18703561
Cyprus,2001,4.531468143
Cyprus,2002,4.531468143
Cyprus,2003,4.531468143
Cyprus,2004,4.537832681
Cyprus,2005,4.537832681
Cyprus,2006,4.537832681
Cyprus,2007,4.537832681
Cyprus,2008,4.537832681
Cyprus,2009,4.537832681
Cyprus,2010,17.14579212
Cyprus,2012,17.14579211
Czech Republic,1993,14.99296415
Czech Republic,1994,15.02866054
Czech Republic,1995,15.03763329
Czech Republic,1996,15.04036891
Czech Republic,1997,15.04037241
Czech Republic,1998,15.04371716
Czech Republic,1999,15.04371716
Czech Republic,2000,16.31502487
Czech Republic,2001,15.04871416
Czech Republic,2002,15.04871416
Czech Republic,2003,15.04871673
Czech Republic,2004,15.04871673
Czech Republic,2005,15.04871673
Czech Republic,2006,15.04871673
Czech Republic,2007,15.05418755
Czech Republic,2008,15.05418755
Czech Republic,2009,15.05418755
Czech Republic,2010,22.3650853
Czech Republic,2012,22.3650853
Germany,1993,33.09502924
Germany,1994,33.60538519
Germany,1995,33.98130793
Germany,1996,34.73330117
Germany,1997,35.82600089
Germany,1998,37.28171869
Germany,1999,37.93642776
Germany,2000,42.14656388
Germany,2001,39.83859674
Germany,2002,39.93942067
Germany,2003,40.80694641
Germany,2004,40.96912106
Germany,2005,41.64439937
Germany,2006,41.84917986
Germany,2007,42.24194666
Germany,2008,42.29072476
Germany,2009,42.29072476
Germany,2010,49.03665227
Germany,2012,49.03665227
Djibouti,1993,0.046200473
Djibouti,1994,0.046200473
Djibouti,1995,0.046200473
Djibouti,1996,0.046200473
Djibouti,1997,0.046200473
Djibouti,1998,0.046200473
Djibouti,1999,0.046200473
Djibouti,2000,0.04621603
Djibouti,2001,0.046200473
Djibouti,2002,0.046200473
Djibouti,2003,0.046200473
Djibouti,2004,0.046200473
Djibouti,2005,0.046200473
Djibouti,2006,0.046200473
Djibouti,2007,0.046200473
Djibouti,2008,0.046200473
Djibouti,2009,0.046200473
Djibouti,2010,0.158254539
Djibouti,2012,0.158254539
Dominica,1993,3.646731752
Dominica,1994,3.646731752
Dominica,1995,3.646731752
Dominica,1996,3.646731752
Dominica,1997,3.646731752
Dominica,1998,3.646731752
Dominica,1999,3.646731752
Dominica,2000,3.695594579
Dominica,2001,3.695268612
Dominica,2002,3.695268612
Dominica,2003,3.695268612
Dominica,2004,3.695268612
Dominica,2005,3.695268612
Dominica,2006,3.695268612
Dominica,2007,3.695268612
Dominica,2008,3.695268612
Dominica,2009,3.695268612
Dominica,2010,3.695594579
Dominica,2012,3.695594579
Denmark,1993,3.64209453
Denmark,1994,3.664580221
Denmark,1995,3.679714527
Denmark,1996,3.722492858
Denmark,1997,3.728390755
Denmark,1998,3.732043772
Denmark,1999,3.735220192
Denmark,2000,20.41905109
Denmark,2001,3.774053333
Denmark,2002,3.84815788
Denmark,2003,3.865942969
Denmark,2004,3.891711725
Denmark,2005,3.905236814
Denmark,2006,3.912884061
Denmark,2007,4.034964801
Denmark,2008,4.075206778
Denmark,2009,4.075206778
Denmark,2010,23.56306712
Denmark,2012,23.56306712
Dominican Republic,1993,24.063845
Dominican Republic,1994,24.063845
Dominican Republic,1995,24.063845
Dominican Republic,1996,24.063845
Dominican Republic,1997,24.063845
Dominican Republic,1998,24.063845
Dominican Republic,1999,24.063845
Dominican Republic,2000,24.04266336
Dominican Republic,2001,24.063845
Dominican Republic,2002,24.063845
Dominican Republic,2003,24.063845
Dominican Republic,2004,24.063845
Dominican Republic,2005,24.063845
Dominican Republic,2006,24.063845
Dominican Republic,2007,24.063845
Dominican Republic,2008,24.063845
Dominican Republic,2009,24.063845
Dominican Republic,2010,20.81072226
Dominican Republic,2012,20.83188968
Algeria,1993,6.233834106
Algeria,1994,6.235082326
Algeria,1995,6.235082326
Algeria,1996,6.235082326
Algeria,1997,6.235082326
Algeria,1998,6.235082326
Algeria,1999,6.235082326
Algeria,2000,6.234782484
Algeria,2001,6.235082326
Algeria,2002,6.235082326
Algeria,2003,6.236246932
Algeria,2004,6.236246932
Algeria,2005,6.236246932
Algeria,2006,6.236246932
Algeria,2007,6.236246932
Algeria,2008,6.236246932
Algeria,2009,6.236246932
Algeria,2010,7.375091148
Algeria,2012,7.37894133
East Asia & Pacific,1993,9.793475862
East Asia & Pacific,1994,9.910726965
East Asia & Pacific,1995,9.981308902
East Asia & Pacific,1996,10.34618543
East Asia & Pacific,1997,10.50239516
East Asia & Pacific,1998,10.70221264
East Asia & Pacific,1999,10.92576283
East Asia & Pacific,2000,11.99910608
East Asia & Pacific,2001,11.74756124
East Asia & Pacific,2002,12.33125745
East Asia & Pacific,2003,12.3643262
East Asia & Pacific,2004,12.90322322
East Asia & Pacific,2005,12.92000127
East Asia & Pacific,2006,12.95516515
East Asia & Pacific,2007,13.0003434
East Asia & Pacific,2008,13.02002213
East Asia & Pacific,2009,13.02413188
East Asia & Pacific,2010,14.09677675
East Asia & Pacific,2012,14.13328529
East Asia & Pacific (all income levels),1993,10.47028554
East Asia & Pacific (all income levels),1994,10.61189273
East Asia & Pacific (all income levels),1995,10.69874214
East Asia & Pacific (all income levels),1996,11.22737741
East Asia & Pacific (all income levels),1997,11.44358961
East Asia & Pacific (all income levels),1998,11.64315324
East Asia & Pacific (all income levels),1999,11.90815409
East Asia & Pacific (all income levels),2000,12.29842355
East Asia & Pacific (all income levels),2001,12.91294312
East Asia & Pacific (all income levels),2002,13.19846942
East Asia & Pacific (all income levels),2003,13.20336587
East Asia & Pacific (all income levels),2004,13.26075322
East Asia & Pacific (all income levels),2005,13.26624941
East Asia & Pacific (all income levels),2006,13.26927558
East Asia & Pacific (all income levels),2007,13.27579157
East Asia & Pacific (all income levels),2008,13.27984417
East Asia & Pacific (all income levels),2009,13.28535452
East Asia & Pacific (all income levels),2010,13.65777777
East Asia & Pacific (all income levels),2012,13.68722787
Europe & Central Asia,1993,6.414297737
Europe & Central Asia,1994,6.941035487
Europe & Central Asia,1995,7.723717421
Europe & Central Asia,1996,8.346951234
Europe & Central Asia,1997,8.556674072
Europe & Central Asia,1998,8.702867572
Europe & Central Asia,1999,8.755060386
Europe & Central Asia,2000,10.76591787
Europe & Central Asia,2001,8.928124356
Europe & Central Asia,2002,9.117833349
Europe & Central Asia,2003,9.15349373
Europe & Central Asia,2004,9.200804905
Europe & Central Asia,2005,9.241875848
Europe & Central Asia,2006,9.267175092
Europe & Central Asia,2007,9.291983112
Europe & Central Asia,2008,9.32024256
Europe & Central Asia,2009,9.322255682
Europe & Central Asia,2010,12.26207586
Europe & Central Asia,2012,12.31961615
Europe & Central Asia (all income levels),1993,2.968282921
Europe & Central Asia (all income levels),1994,2.987697881
Europe & Central Asia (all income levels),1995,3.059409137
Europe & Central Asia (all income levels),1996,3.166933712
Europe & Central Asia (all income levels),1997,3.179908979
Europe & Central Asia (all income levels),1998,3.195178279
Europe & Central Asia (all income levels),1999,3.203801972
Europe & Central Asia (all income levels),2000,3.833823862
Europe & Central Asia (all income levels),2001,3.21487696
Europe & Central Asia (all income levels),2002,3.294661702
Europe & Central Asia (all income levels),2003,3.299797786
Europe & Central Asia (all income levels),2004,3.306642994
Europe & Central Asia (all income levels),2005,3.399812835
Europe & Central Asia (all income levels),2006,3.405339482
Europe & Central Asia (all income levels),2007,3.405858681
Europe & Central Asia (all income levels),2008,3.40752142
Europe & Central Asia (all income levels),2009,3.407520874
Europe & Central Asia (all income levels),2010,5.041212639
Europe & Central Asia (all income levels),2012,5.15306789
Ecuador,1993,16.7863425
Ecuador,1994,17.38386389
Ecuador,1995,17.54161057
Ecuador,1996,37.72891789
Ecuador,1997,37.73187096
Ecuador,1998,37.73187096
Ecuador,1999,37.73187096
Ecuador,2000,37.10448347
Ecuador,2001,37.84666568
Ecuador,2002,37.84666568
Ecuador,2003,37.84666568
Ecuador,2004,37.84666568
Ecuador,2005,37.84666568
Ecuador,2006,37.84666568
Ecuador,2007,37.84666568
Ecuador,2008,37.98335986
Ecuador,2009,37.98335986
Ecuador,2010,37.03280273
Ecuador,2012,37.03704066
"Egypt, Arab Rep.",1993,2.171354205
"Egypt, Arab Rep.",1994,2.171354205
"Egypt, Arab Rep.",1995,2.171354205
"Egypt, Arab Rep.",1996,4.014878176
"Egypt, Arab Rep.",1997,4.015077104
"Egypt, Arab Rep.",1998,4.378887806
"Egypt, Arab Rep.",1999,4.384407533
"Egypt, Arab Rep.",2000,4.451624865
"Egypt, Arab Rep.",2001,4.384407533
"Egypt, Arab Rep.",2002,5.423631159
"Egypt, Arab Rep.",2003,6.083660016
"Egypt, Arab Rep.",2004,6.083660016
"Egypt, Arab Rep.",2005,6.083660016
"Egypt, Arab Rep.",2006,6.083660016
"Egypt, Arab Rep.",2007,6.083660016
"Egypt, Arab Rep.",2008,6.083660016
"Egypt, Arab Rep.",2009,6.083660016
"Egypt, Arab Rep.",2010,11.34202878
"Egypt, Arab Rep.",2012,11.34202878
Euro area,1993,11.454277
Euro area,1994,11.59980577
Euro area,1995,11.91620014
Euro area,1996,12.17376958
Euro area,1997,12.70408914
Euro area,1998,13.15364266
Euro area,1999,13.44942817
Euro area,2000,20.43850199
Euro area,2001,14.41968955
Euro area,2002,15.51257623
Euro area,2003,15.73928448
Euro area,2004,16.0222946
Euro area,2005,16.17266963
Euro area,2006,16.21933827
Euro area,2007,16.42163727
Euro area,2008,16.49973464
Euro area,2009,16.52088872
Euro area,2010,26.73117063
Euro area,2012,26.73485877
Eritrea,1993,3.686383177
Eritrea,1994,3.686383177
Eritrea,1995,3.686383177
Eritrea,1996,3.686383177
Eritrea,1997,3.686383177
Eritrea,1998,3.686383177
Eritrea,1999,3.686383177
Eritrea,2000,3.686405141
Eritrea,2001,3.686383177
Eritrea,2002,3.686383177
Eritrea,2003,3.686383177
Eritrea,2004,3.686383177
Eritrea,2005,3.686383177
Eritrea,2006,3.686383177
Eritrea,2007,3.752431786
Eritrea,2008,3.752431786
Eritrea,2009,3.752431786
Eritrea,2010,3.752451577
Eritrea,2012,3.752451577
Spain,1993,6.676860731
Spain,1994,6.934998656
Spain,1995,7.12455137
Spain,1996,7.229263397
Spain,1997,7.48558227
Spain,1998,7.513454983
Spain,1999,7.573268618
Spain,2000,23.14610362
Spain,2001,7.5816961
Spain,2002,7.615067697
Spain,2003,7.628117181
Spain,2004,7.632505573
Spain,2005,7.632505573
Spain,2006,7.632505573
Spain,2007,7.632505573
Spain,2008,7.632505573
Spain,2009,7.632505573
Spain,2010,25.31376299
Spain,2012,25.31795428
Estonia,1993,20.65136326
Estonia,1994,20.86845455
Estonia,1995,20.89546677
Estonia,1996,21.28303517
Estonia,1997,21.33285802
Estonia,1998,21.59097296
Estonia,1999,21.62157137
Estonia,2000,19.9354109
Estonia,2001,21.79415625
Estonia,2002,21.95139379
Estonia,2003,21.95272966
Estonia,2004,21.96233747
Estonia,2005,22.09256181
Estonia,2006,22.12776595
Estonia,2007,22.31404746
Estonia,2008,22.56238126
Estonia,2009,22.56238126
Estonia,2010,23.06617886
Estonia,2012,23.24414407
Ethiopia,1993,17.71079467
Ethiopia,1994,17.71079467
Ethiopia,1995,17.71079467
Ethiopia,1996,17.71079467
Ethiopia,1997,17.71079467
Ethiopia,1998,17.71079467
Ethiopia,1999,17.71079467
Ethiopia,2000,17.7223359
Ethiopia,2001,17.71079467
Ethiopia,2002,17.71079467
Ethiopia,2003,17.71079467
Ethiopia,2004,17.71079467
Ethiopia,2005,17.71079467
Ethiopia,2006,17.96354454
Ethiopia,2007,18.39838797
Ethiopia,2008,18.39838797
Ethiopia,2009,18.39838797
Ethiopia,2010,18.40993546
Ethiopia,2012,18.40993546
European Union,1993,10.84626662
European Union,1994,11.01092226
European Union,1995,11.37066999
European Union,1996,11.58759464
European Union,1997,11.94838255
European Union,1998,12.30665366
European Union,1999,12.51549836
European Union,2000,18.44830629
European Union,2001,13.39884605
European Union,2002,14.22257054
European Union,2003,14.40939251
European Union,2004,14.63161073
European Union,2005,14.86083682
European Union,2006,14.9098102
European Union,2007,15.06045088
European Union,2008,15.12140696
European Union,2009,15.13440378
European Union,2010,25.064444
European Union,2012,25.07629854
Fragile and conflict affected situations,1993,5.403418002
Fragile and conflict affected situations,1994,5.412355815
Fragile and conflict affected situations,1995,5.412182372
Fragile and conflict affected situations,1996,5.505508668
Fragile and conflict affected situations,1997,5.545250844
Fragile and conflict affected situations,1998,5.545849216
Fragile and conflict affected situations,1999,5.550773721
Fragile and conflict affected situations,2000,5.613781167
Fragile and conflict affected situations,2001,5.593017901
Fragile and conflict affected situations,2002,5.908086406
Fragile and conflict affected situations,2003,5.909125957
Fragile and conflict affected situations,2004,5.909125957
Fragile and conflict affected situations,2005,5.909166875
Fragile and conflict affected situations,2006,5.910286947
Fragile and conflict affected situations,2007,5.914089534
Fragile and conflict affected situations,2008,5.914089534
Fragile and conflict affected situations,2009,5.91544866
Fragile and conflict affected situations,2010,7.888469032
Fragile and conflict affected situations,2012,8.083149212
Finland,1993,8.034423574
Finland,1994,8.084137595
Finland,1995,8.093915163
Finland,1996,8.110852293
Finland,1997,8.117097796
Finland,1998,8.131210623
Finland,1999,8.143170802
Finland,2000,12.99937901
Finland,2001,8.315147172
Finland,2002,8.339476031
Finland,2003,8.387950631
Finland,2004,8.444817161
Finland,2005,8.489124527
Finland,2006,8.489287891
Finland,2007,8.489287891
Finland,2008,8.489287891
Finland,2009,8.489287891
Finland,2010,15.17214448
Finland,2012,15.17214448
Fiji,1993,0.148896615
Fiji,1994,0.148896615
Fiji,1995,0.148896615
Fiji,1996,0.165347222
Fiji,1997,0.174747449
Fiji,1998,0.174747449
Fiji,1999,0.174747449
Fiji,2000,0.522877128
Fiji,2001,0.175546367
Fiji,2002,0.175546367
Fiji,2003,0.175546367
Fiji,2004,0.175546367
Fiji,2005,0.175546367
Fiji,2006,0.175546367
Fiji,2007,0.175546367
Fiji,2008,0.175546367
Fiji,2009,0.175546367
Fiji,2010,5.987837942
Fiji,2012,5.987837942
France,1993,9.294622289
France,1994,9.32479953
France,1995,10.20079516
France,1996,10.62606473
France,1997,10.94760941
France,1998,11.81570698
France,1999,12.35971006
France,2000,17.44071063
France,2001,12.67695851
France,2002,15.46211524
France,2003,15.65516827
France,2004,16.47321742
France,2005,16.47435814
France,2006,16.47658969
France,2007,17.10159658
France,2008,17.10159658
France,2009,17.10159658
France,2010,28.70327115
France,2012,28.70390032
Faeroe Islands,2012,0.970433897
"Micronesia, Fed. Sts.",1993,0.063045964
"Micronesia, Fed. Sts.",1994,0.063045964
"Micronesia, Fed. Sts.",1995,0.063045964
"Micronesia, Fed. Sts.",1996,0.086415518
"Micronesia, Fed. Sts.",1997,0.086415518
"Micronesia, Fed. Sts.",1998,0.086415518
"Micronesia, Fed. Sts.",1999,0.091237472
"Micronesia, Fed. Sts.",2000,0.091242064
"Micronesia, Fed. Sts.",2001,0.091243623
"Micronesia, Fed. Sts.",2002,0.091243623
"Micronesia, Fed. Sts.",2003,0.091243623
"Micronesia, Fed. Sts.",2004,0.091243623
"Micronesia, Fed. Sts.",2005,0.091243623
"Micronesia, Fed. Sts.",2006,0.091243623
"Micronesia, Fed. Sts.",2007,0.091243623
"Micronesia, Fed. Sts.",2008,0.091243623
"Micronesia, Fed. Sts.",2009,0.091243623
"Micronesia, Fed. Sts.",2010,0.091248233
"Micronesia, Fed. Sts.",2012,0.091248233
Gabon,1993,4.321146052
Gabon,1994,4.321146052
Gabon,1995,4.321146052
Gabon,1996,4.321146052
Gabon,1997,4.321146052
Gabon,1998,5.149043937
Gabon,1999,5.328249527
Gabon,2000,5.872008599
Gabon,2001,5.333510134
Gabon,2002,14.07710804
Gabon,2003,14.58054548
Gabon,2004,14.58054548
Gabon,2005,14.58054548
Gabon,2006,14.58054548
Gabon,2007,14.58054548
Gabon,2008,14.58054548
Gabon,2009,14.58054548
Gabon,2010,19.14978369
Gabon,2012,19.14978369
United Kingdom,1993,15.82944697
United Kingdom,1994,16.12626289
United Kingdom,1995,16.26876541
United Kingdom,1996,16.42537454
United Kingdom,1997,16.45292483
United Kingdom,1998,16.47693945
United Kingdom,1999,16.52781412
United Kingdom,2000,19.94850184
United Kingdom,2001,16.89026587
United Kingdom,2002,17.22070279
United Kingdom,2003,17.79771554
United Kingdom,2004,17.91030174
United Kingdom,2005,17.97402841
United Kingdom,2006,18.03839103
United Kingdom,2007,18.05826568
United Kingdom,2008,18.05906875
United Kingdom,2009,18.05906875
United Kingdom,2010,23.36951647
United Kingdom,2012,23.36955018
Georgia,1993,2.548807738
Georgia,1994,2.548807738
Georgia,1995,2.548807738
Georgia,1996,2.830133087
Georgia,1997,2.830133087
Georgia,1998,3.389134478
Georgia,1999,3.389134478
Georgia,2000,3.682089339
Georgia,2001,3.389134478
Georgia,2002,3.389134478
Georgia,2003,3.389134478
Georgia,2004,3.389134478
Georgia,2005,3.389134478
Georgia,2006,3.389134478
Georgia,2007,3.389134478
Georgia,2008,3.389134478
Georgia,2009,3.389134478
Georgia,2010,3.682089336
Georgia,2012,3.682089333
Ghana,1993,13.95710775
Ghana,1994,13.95710775
Ghana,1995,13.95710775
Ghana,1996,13.95710776
Ghana,1997,13.95710776
Ghana,1998,13.95710776
Ghana,1999,13.95710776
Ghana,2000,14.40904316
Ghana,2001,13.95710776
Ghana,2002,13.95710776
Ghana,2003,13.95710776
Ghana,2004,13.95710776
Ghana,2005,13.95710776
Ghana,2006,13.95710776
Ghana,2007,13.95710776
Ghana,2008,13.95710776
Ghana,2009,13.95710776
Ghana,2010,14.40904316
Ghana,2012,14.40904316
Guinea,1993,6.420639409
Guinea,1994,6.420639409
Guinea,1995,6.420639409
Guinea,1996,6.420639409
Guinea,1997,6.420639409
Guinea,1998,6.420639409
Guinea,1999,6.420639409
Guinea,2000,7.062957195
Guinea,2001,6.420639409
Guinea,2002,6.420639409
Guinea,2003,6.420706263
Guinea,2004,6.420706263
Guinea,2005,6.420706263
Guinea,2006,6.420706263
Guinea,2007,6.420706263
Guinea,2008,6.420706263
Guinea,2009,6.420706263
Guinea,2010,26.80904306
Guinea,2012,26.80904306
"Gambia, The",1993,1.27068765
"Gambia, The",1994,1.27068765
"Gambia, The",1995,1.27068765
"Gambia, The",1996,1.27068765
"Gambia, The",1997,1.27068765
"Gambia, The",1998,1.27068765
"Gambia, The",1999,1.27068765
"Gambia, The",2000,3.670665143
"Gambia, The",2001,1.27068765
"Gambia, The",2002,1.27068765
"Gambia, The",2003,1.27068765
"Gambia, The",2004,1.272052446
"Gambia, The",2005,1.272052446
"Gambia, The",2006,1.272052446
"Gambia, The",2007,1.272052446
"Gambia, The",2008,1.272052446
"Gambia, The",2009,1.272052446
"Gambia, The",2010,4.39480998
"Gambia, The",2012,4.394809982
Guinea-Bissau,1993,5.833037327
Guinea-Bissau,1994,5.833037327
Guinea-Bissau,1995,5.833037327
Guinea-Bissau,1996,23.90703378
Guinea-Bissau,1997,23.90703378
Guinea-Bissau,1998,23.90703378
Guinea-Bissau,1999,23.90703378
Guinea-Bissau,2000,26.97669906
Guinea-Bissau,2001,26.93058355
Guinea-Bissau,2002,26.93058355
Guinea-Bissau,2003,26.93058355
Guinea-Bissau,2004,26.93058355
Guinea-Bissau,2005,26.93058355
Guinea-Bissau,2006,26.93058355
Guinea-Bissau,2007,26.93058355
Guinea-Bissau,2008,26.93058355
Guinea-Bissau,2009,26.93058355
Guinea-Bissau,2010,27.12331998
Guinea-Bissau,2012,27.12331998
Equatorial Guinea,1993,5.012391907
Equatorial Guinea,1994,5.012391907
Equatorial Guinea,1995,5.012391907
Equatorial Guinea,1996,5.012391907
Equatorial Guinea,1997,5.012391907
Equatorial Guinea,1998,5.012391907
Equatorial Guinea,1999,5.012391907
Equatorial Guinea,2000,14.05042982
Equatorial Guinea,2001,14.02035098
Equatorial Guinea,2002,14.02088526
Equatorial Guinea,2003,14.02088526
Equatorial Guinea,2004,14.02088526
Equatorial Guinea,2005,14.02088526
Equatorial Guinea,2006,14.02088526
Equatorial Guinea,2007,14.02088526
Equatorial Guinea,2008,14.02088526
Equatorial Guinea,2009,14.02088526
Equatorial Guinea,2010,15.08555664
Equatorial Guinea,2012,15.08555664
Greece,1993,4.479659677
Greece,1994,4.529603437
Greece,1995,4.638795064
Greece,1996,4.730062459
Greece,1997,4.877647899
Greece,1998,4.924370928
Greece,1999,4.942795108
Greece,2000,14.12566881
Greece,2001,6.050402573
Greece,2002,6.233157202
Greece,2003,6.55793263
Greece,2004,7.279876823
Greece,2005,8.121936845
Greece,2006,8.386566228
Greece,2007,8.757779955
Greece,2008,9.592159805
Greece,2009,9.899287417
Greece,2010,21.48025227
Greece,2012,21.48025227
Grenada,1993,0.124091891
Grenada,1994,0.124091891
Grenada,1995,0.124091891
Grenada,1996,0.124091891
Grenada,1997,0.124091891
Grenada,1998,0.124091891
Grenada,1999,0.146176561
Grenada,2000,0.146193578
Grenada,2001,0.146176561
Grenada,2002,0.146176561
Grenada,2003,0.146176561
Grenada,2004,0.146176561
Grenada,2005,0.146176561
Grenada,2006,0.146176561
Grenada,2007,0.146176561
Grenada,2008,0.146176561
Grenada,2009,0.146176561
Grenada,2010,0.146193578
Grenada,2012,0.250215833
Greenland,1993,39.87669614
Greenland,1994,39.87669614
Greenland,1995,39.87669614
Greenland,1996,39.87669614
Greenland,1997,39.87669614
Greenland,1998,39.87670224
Greenland,1999,39.87670224
Greenland,2000,40.32187078
Greenland,2001,39.87673316
Greenland,2002,39.87673316
Greenland,2003,40.04180594
Greenland,2004,40.04180594
Greenland,2005,40.04280043
Greenland,2006,40.04280043
Greenland,2007,40.04280043
Greenland,2008,40.06987905
Greenland,2009,40.06987905
Greenland,2010,40.51319023
Greenland,2012,40.59297944
Guatemala,1993,24.33722301
Guatemala,1994,24.34403318
Guatemala,1995,25.5776946
Guatemala,1996,26.61995033
Guatemala,1997,27.07775878
Guatemala,1998,27.15671911
Guatemala,1999,27.19235647
Guatemala,2000,28.46312752
Guatemala,2001,27.28458491
Guatemala,2002,27.34688375
Guatemala,2003,27.68192463
Guatemala,2004,27.7651496
Guatemala,2005,29.25455704
Guatemala,2006,29.41798211
Guatemala,2007,29.49622265
Guatemala,2008,29.50938956
Guatemala,2009,29.50938956
Guatemala,2010,29.81927947
Guatemala,2012,29.81927947
Guam,1993,3.295993166
Guam,1994,3.295993166
Guam,1995,3.295993166
Guam,1996,3.295993166
Guam,1997,3.561764488
Guam,1998,3.561764488
Guam,1999,3.561764488
Guam,2000,5.266723547
Guam,2001,3.561764488
Guam,2002,3.561764488
Guam,2003,3.561764488
Guam,2004,3.561764488
Guam,2005,3.561764488
Guam,2006,3.561764488
Guam,2007,3.561764488
Guam,2008,3.561764488
Guam,2009,3.561764488
Guam,2010,5.266723552
Guam,2012,5.266723561
Guyana,1993,2.795953223
Guyana,1994,2.795953223
Guyana,1995,2.796410422
Guyana,1996,4.482667303
Guyana,1997,4.482667303
Guyana,1998,4.747845398
Guyana,1999,4.747845398
Guyana,2000,2.003875844
Guyana,2001,4.747845398
Guyana,2002,4.747845398
Guyana,2003,4.747845398
Guyana,2004,4.755571601
Guyana,2005,4.764674172
Guyana,2006,4.764674172
Guyana,2007,4.764674172
Guyana,2008,4.764674172
Guyana,2009,4.764674172
Guyana,2010,4.962163022
Guyana,2012,4.962163022
High income,1993,7.947945378
High income,1994,9.164171658
High income,1995,9.673818369
High income,1996,10.02933971
High income,1997,10.21771301
High income,1998,10.36370472
High income,1999,10.42826047
High income,2000,12.28442741
High income,2001,10.7084421
High income,2002,10.98874433
High income,2003,11.07766089
High income,2004,11.33814232
High income,2005,11.37990569
High income,2006,11.42655527
High income,2007,11.46602135
High income,2008,11.52063459
High income,2009,11.57598565
High income,2010,13.77650884
High income,2012,13.8272258
"Hong Kong SAR, China",1993,41.10902785
"Hong Kong SAR, China",1994,41.22389148
"Hong Kong SAR, China",1995,41.22389148
"Hong Kong SAR, China",1996,41.77473282
"Hong Kong SAR, China",1997,41.77473282
"Hong Kong SAR, China",1998,41.77473282
"Hong Kong SAR, China",1999,41.77473282
"Hong Kong SAR, China",2000,41.87021481
"Hong Kong SAR, China",2001,41.78104212
"Hong Kong SAR, China",2002,41.78104212
"Hong Kong SAR, China",2003,41.78104212
"Hong Kong SAR, China",2004,41.78104212
"Hong Kong SAR, China",2005,41.78104212
"Hong Kong SAR, China",2006,41.78104212
"Hong Kong SAR, China",2007,41.78104212
"Hong Kong SAR, China",2008,41.78104212
"Hong Kong SAR, China",2009,41.78104212
"Hong Kong SAR, China",2010,41.87653161
"Hong Kong SAR, China",2012,41.8765316
Honduras,1993,11.10032106
Honduras,1994,11.10032106
Honduras,1995,11.10032106
Honduras,1996,11.10032106
Honduras,1997,11.10032106
Honduras,1998,11.10032106
Honduras,1999,13.25266531
Honduras,2000,15.84855052
Honduras,2001,13.54191197
Honduras,2002,13.54191197
Honduras,2003,13.85940431
Honduras,2004,13.85940431
Honduras,2005,13.86178673
Honduras,2006,13.86178673
Honduras,2007,13.86178673
Honduras,2008,13.86178673
Honduras,2009,13.86178673
Honduras,2010,16.21621399
Honduras,2012,16.21621399
Heavily indebted poor countries (HIPC),1993,10.00366374
Heavily indebted poor countries (HIPC),1994,10.01423215
Heavily indebted poor countries (HIPC),1995,10.28960529
Heavily indebted poor countries (HIPC),1996,10.34568047
Heavily indebted poor countries (HIPC),1997,10.5641301
Heavily indebted poor countries (HIPC),1998,10.56697832
Heavily indebted poor countries (HIPC),1999,10.64113649
Heavily indebted poor countries (HIPC),2000,10.83875114
Heavily indebted poor countries (HIPC),2001,10.72340012
Heavily indebted poor countries (HIPC),2002,10.79903946
Heavily indebted poor countries (HIPC),2003,10.81206134
Heavily indebted poor countries (HIPC),2004,10.82908549
Heavily indebted poor countries (HIPC),2005,10.86287527
Heavily indebted poor countries (HIPC),2006,10.87661066
Heavily indebted poor countries (HIPC),2007,10.91683068
Heavily indebted poor countries (HIPC),2008,10.91683068
Heavily indebted poor countries (HIPC),2009,10.91683068
Heavily indebted poor countries (HIPC),2010,13.51066336
Heavily indebted poor countries (HIPC),2012,15.08145625
Croatia,1993,5.481797897
Croatia,1994,5.486622619
Croatia,1995,5.702124387
Croatia,1996,5.839458297
Croatia,1997,5.859406879
Croatia,1998,5.880816986
Croatia,1999,6.877872263
Croatia,2000,7.264622034
Croatia,2001,7.089608023
Croatia,2002,7.090500798
Croatia,2003,7.128498154
Croatia,2004,7.128498154
Croatia,2005,7.128498154
Croatia,2006,8.059681577
Croatia,2007,9.514515179
